,ein,name,ico,street,city,state,zip,group,subsection,affiliation,classification,ruling,deductibility,foundation,activity,organization,status,tax_period,asset_cd,income_cd,filing_req_cd,pf_filing_req_cd,acct_pd,asset_amt,income_amt,revenue_amt,ntee_cd,sort_name,lat,lon
2406,251453691,CONNEAUT EDUCATION ASSOCIATION,% YVONNE K MEDRICK,5459 W CENTER RD,LINESVILLE,PA,16424-7741,0,5,3,1000,200208,2,0,0,5,1,201808.0,0,0,2,0,8,0.0,0.0,0.0,B82,,41.711976,-80.425462
2407,300285747,ARKANSANS FOR POLICY REFORM,%,1420 WALNUT ST STE 1011,PHILADELPHIA,PA,19102-4010,0,6,3,1000,200510,2,0,0,1,1,201812.0,0,0,2,0,12,0.0,0.0,0.0,B99,,39.949314,-75.164601
2408,452248941,SIGMA TAU GAMMA FRATERNITY,% VANCE E ANTONACCI,570 LAUSCH LN STE 200,LANCASTER,PA,17601-3076,0,7,3,1000,201408,2,0,36319349,1,1,201906.0,0,0,2,0,6,0.0,0.0,0.0,B84,GAMMA TAU ALUMNI ASSOCIATION,40.081412,-76.340124
2409,232687362,SOUTH ALLENTOWN SCHOOL-MATES,% THOMAS KONCSICS,266 VENETIAN DR,EASTON,PA,18040-7929,0,7,3,1000,200106,2,0,0,1,1,201612.0,0,0,2,0,12,0.0,0.0,0.0,B84,,40.730218,-75.223706
2410,251824220,SOUTHWESTERN NEW YORK PROFESSIONAL PHOTOGRAPHERS,% CAROL WEEKLEY,9 PLUM ST,WARREN,PA,16365-2870,0,6,3,1000,200112,2,0,0,1,1,201712.0,0,0,2,0,12,0.0,0.0,0.0,B03,S N A P P,41.838653,-79.133314
2411,113726244,SOUTH FAYETTE EDUCATION ASSOCIATION,% LAURA LEBLANC,8422 DAVID DR,BRIDGEVILLE,PA,15017-3628,0,5,3,1000,201103,2,0,0,5,1,201908.0,0,0,2,0,8,0.0,0.0,0.0,B90,,40.340225,-80.165742
2412,463768298,KAPPA THETA OF KAPPA SIGMA HOUSING CORPORATION INC,% LEONARD J BENCH,426 MATSON RD,LIGONIER,PA,15658-2400,0,7,3,1000,201603,1,0,0,1,1,201906.0,0,0,2,0,6,0.0,0.0,0.0,B84,,40.289103,-79.266908
2413,800322553,BLACKHAWK EDUCATION ASSOCIATION,% RUSSELL COUCH,500 BLACKHAWK RD,BEAVER FALLS,PA,15010-1410,0,5,3,3000,200909,2,0,0,5,1,201808.0,0,0,2,0,8,0.0,0.0,0.0,B90,,40.764163,-80.398349
2414,471944189,ALPHA SIGMA PHI FRATERNITY INC,,5032FORBESAVESMC7228,PITTSBURGH,PA,15219-0000,6237,7,9,1000,194104,2,0,0,5,1,201612.0,0,0,2,0,12,0.0,0.0,0.0,B83,ALPHA GAMMA,40.442229,-79.982794
2415,204640446,STOPTEACHERSTRIKES INC,% SIMON G CAMPBELL,668 STONY HILL ROAD NO 298,YARDLEY,PA,19067-4498,0,4,3,3000,200609,2,0,0,1,1,201812.0,0,0,2,0,12,0.0,0.0,0.0,B99,,40.215779,-74.860376
2416,208959872,BALD EAGLE GOLD PROSPECTORSASSOCIATION INC,% GARY DUTROW,PO BOX 432,PINE GRV MLS,PA,16868-0432,0,4,3,1000,201103,2,0,0,1,1,201812.0,0,0,2,0,12,0.0,0.0,0.0,B90,,40.73367,-77.88556
2417,222653263,PHI TAU CHAPTER OF THE DELTA PHI EPSILON SORORITY,% PHI TAU,251 S CAMAC ST,PHILADELPHIA,PA,19107-5609,0,7,3,1000,201807,2,0,36205319,5,1,201806.0,0,0,2,0,6,0.0,0.0,0.0,B83,,39.947083,-75.161638
2418,232202331,LEBANON COUNTY CHAPTER PENNSYLVANIA ASSOCIATION OF SCHOOL RETIREES,% FRANK DEANER,3550 OAK ST,LEBANON,PA,17042-9401,0,4,3,3000,201111,2,0,229000000,5,1,201906.0,0,0,2,0,6,0.0,0.0,0.0,B84,,40.308003,-76.476907
2419,232837147,LEHIGH VALLEY BRIDGE ASSOCIATION,% DAVID E KRESGE,PO BOX 524,SPINNERSTOWN,PA,18968-0524,0,7,3,1000,200902,2,0,0,5,1,201812.0,0,0,2,0,12,0.0,0.0,0.0,B90,,40.328645,-75.10278
2420,251452932,HARBOR CREEK ED ASSN,% LISA PEARSON,2025 FOXWOOD DR,ERIE,PA,16510-6315,0,5,3,3000,200907,2,0,0,5,1,201808.0,0,0,2,0,8,0.0,0.0,0.0,B03,,42.147721,-79.996266
2421,273835393,PA GRADUATE ADMISSIONS PROFESSIONALS,% CATHERINE MCCONNELL,2300 ADAMS AVE,SCRANTON,PA,18509-1514,0,6,3,2000,201511,2,0,0,1,1,201707.0,0,0,2,0,7,0.0,0.0,0.0,B03,,41.433892,-75.636313
2422,800281765,ALPHA SIGMA TAU SORORITY INC,,600 FORBES AVE,PITTSBURGH,PA,15219-3016,6297,7,9,1000,201712,2,0,0,1,1,201905.0,0,0,2,0,5,0.0,0.0,0.0,B83,BETA DELTA CHAPTER,40.43803,-79.994033
2423,250796475,SIGMA ALPHA EPSILON FRATERNITY,,1085 MOREWOOD AVE,PITTSBURGH,PA,15213-3813,0,7,3,1000,201505,2,0,34919000,5,1,201812.0,0,4,1,0,12,0.0,405550.0,405550.0,B84,PA PHI CHAPTER,40.445046,-79.942628
2424,383791819,GAMMA PI CHAPTER OF THE ALPHA SIGMA TAU SORORITY,% DONNA WEAVER,700 COLLEGE PL,WILLIAMSPORT,PA,17701-5157,0,7,3,1000,201410,2,0,0,5,1,201806.0,0,0,2,0,6,0.0,0.0,0.0,B83,,41.245218,-77.00014
2425,363723985,DELTA PI CHAPTER OF SIGMA TAU GAMMA FRATERNITY,% SIGMA TAU GAMMA,G-61 STUDENT UN 450 SCHOOLHOUSE RD,JOHNSTOWN,PA,15904-0000,1079,7,9,1000,195003,2,0,36319349,5,1,201806.0,0,0,1,0,12,0.0,0.0,0.0,B83,,40.268357,-78.844197
2426,263390573,WEST CHESTER CHAPTER OF THE DELTA CHI FRATERNITY,% 218 SYKES STUDENT UNION,110 W ROSEDALE AVE,WEST CHESTER,PA,19383-1007,0,7,3,1000,201407,2,0,0,5,1,201812.0,0,0,2,0,12,0.0,0.0,0.0,B84,WEST CHESTER CHAPTER,39.950778,-75.598646
2427,811618516,ALPHA SIGMA PHI FRATERNITY INC,% PAM HAWKINS,13TH AND BERN STS,READING,PA,19604-0000,6237,7,9,1000,194104,2,0,0,5,1,201806.0,0,0,2,0,6,0.0,0.0,0.0,B83,EPSILON KAPPA,40.362136,-75.91742
2428,030484102,ALPHA SIGMA PHI FRATERNITY INC,,218 EAST COOP STREET,SLIPPERY ROCK,PA,18057-0000,6237,7,9,1000,194104,2,0,0,5,1,201806.0,0,0,2,0,6,0.0,0.0,0.0,B83,DELTA DELTA,40.330394,-76.594763
2429,262994798,CONESTOGA VALLEY HOMESCHOOLERS,% DAVID W SNYDER,129 SADSBURY AVE APT 1,CHRISTIANA,PA,17509-1319,0,4,3,3000,201208,2,0,0,1,1,201812.0,0,0,2,0,12,0.0,0.0,0.0,B80,,39.962192,-75.991745
2430,236396048,FRANKFORD HOSPITAL-ARIA HEALTH NURSES ALUMNAE,% MARYANN VOYSTOCK,9418 FRANKFORD AVE,PHILADELPHIA,PA,19114-2838,0,7,3,1000,201407,2,0,0,5,1,201905.0,0,0,2,0,5,0.0,0.0,0.0,B84,,40.057604,-75.000446
2431,421547448,VALLEY VIEW EDUCATION ASSOCIATION,% MARY GOWAT,215 HICKORY ST,PECKVILLE,PA,18452-1905,0,5,3,3000,200909,2,0,0,5,1,201808.0,0,0,2,0,8,0.0,0.0,0.0,B03,,41.482905,-75.569204
2432,461941460,PENNSYLVANIANS FOR UNION REFORM,,668 STONY HILL RD NO 110,YARDLEY,PA,19067-4498,0,4,3,1000,201308,2,0,0,1,1,201812.0,0,0,2,0,12,0.0,0.0,0.0,B90,,40.215779,-74.860376
2433,460480993,THE EDUCATION FUND OF THE PENNSYLVANIA JOINT BOARD,% KWAN LOUIE,1017 W HAMILTON STREET,ALLENTOWN,PA,18101-0000,0,5,3,1000,201406,2,0,0,5,1,201812.0,0,0,2,0,12,0.0,0.0,0.0,B99,,40.600258,-75.478889
2434,251371300,PUNXSUTAWNEY AREA EDUCATION ASSOCIATION,% JOHN KNOPICK,32 WITHEROW ST,PUNXSUTAWNEY,PA,15767-8263,0,5,3,3000,200907,2,0,0,5,1,201908.0,0,0,2,0,8,0.0,0.0,0.0,B90,,40.945005,-78.954227
2435,800303703,TOWANDA AREA EDUCATIONAL SUPPORT PERSONNEL ASSOC,% KELLY SCHEITHAUER,431 STAGECOACH LN,TOWANDA,PA,18848-8286,0,5,3,3000,200905,2,0,0,5,1,201908.0,0,0,2,0,8,0.0,0.0,0.0,B03,,41.880489,-75.974019
2436,760717346,PHILADELPHIA CHAPTER VTAA,% JENNY MONTAGUE,120 W BROOKHAVEN RD,WALLINGFORD,PA,19086-6320,0,4,3,1000,201405,2,0,0,5,1,201806.0,0,0,2,0,6,0.0,0.0,0.0,B84,,39.896871,-75.375729
2437,870809406,DOVER AREA EDUCATION SUPPORT PROFESSIONALS PSEA-NEA,% CARYN BUSHEY,3780 EQUESTRIAN CT,DOVER,PA,17315-3725,0,5,3,3000,200903,2,0,0,5,1,201808.0,0,0,2,0,8,0.0,0.0,0.0,B03,,39.998162,-76.824028
2438,943464488,ELIZABETH-FORWARD ESP,% LORI KEENER,2747 GREENOCK BUENA VISTA RD,ELIZABETH,PA,15037-2058,0,5,3,1000,201004,2,0,0,5,1,201808.0,0,0,2,0,8,0.0,0.0,0.0,B90,,40.284656,-79.812021
2439,522150247,BEAUTIFUL VIEW CEMETERY INC,% MARGARET MAIETTA,PO BOX 454,STATE LINE,PA,17263-0454,0,13,3,1000,200012,1,0,0,1,1,201812.0,0,0,2,0,12,0.0,0.0,0.0,B99,,39.724825,-77.718629
2440,460615273,WEST BROAD ST BUSINESS ASSOCIATION INC,% COLLEEN KRCELICH,731 W BROAD ST,BETHLEHEM,PA,18018-5265,0,6,3,2000,201405,2,0,0,1,1,201712.0,0,0,2,0,12,0.0,0.0,0.0,B99,,40.622443,-75.392648
2441,205479793,DELTA NU SORORITY,% MARGARET DRISCOLL CGA LAW FIRM,28 N COLLEGE ST,CARLISLE,PA,17013-2311,0,7,3,1000,201505,2,0,0,1,1,201812.0,0,0,2,0,12,0.0,0.0,0.0,B83,,40.202504,-77.196321
2442,240798281,ALPHA SIGMA PHI FRATERNITY INC,% THOMPSON HARNER BUSINESS SERVICES,328 E FAIRMOUNT AVE,STATE COLLEGE,PA,16801-5431,6237,7,9,1000,194104,2,0,36000000,5,1,201806.0,0,0,2,0,6,0.0,0.0,0.0,B83,UPSILON,40.794699,-77.853285
2443,800262036,NORTH STAR EDUCATION ASSOCIATION,% KRISTIN M BARRON,220 SUSQUEHANNA ST,BOSWELL,PA,15531-1030,0,5,3,3000,200903,2,0,0,5,1,201808.0,0,0,2,0,8,0.0,0.0,0.0,B90,,40.165295,-79.026643
2444,251318639,FRIENDS OF THE DU BOIS PUBLIC LIBRARY,% REBECCA MCTAVISH,31 S BRADY ST,DUBOIS,PA,15801-2148,0,4,3,3000,201411,2,0,61408000,5,1,201812.0,0,0,2,0,12,0.0,0.0,0.0,B70,,41.118389,-78.762587
2445,371866081,PHI DELTA THETA FRATERNITY,% PENNSYLVANIA PI CHAPTER,6001 UNIVERSITY BLVD BOX 1538,MOON TOWNSHIP,PA,15108-2574,164,7,9,1000,194010,2,0,36040319,5,1,201812.0,0,0,2,0,12,0.0,0.0,0.0,B83,PENNSYLVANIA PI CHAPTER,40.506179,-80.140335
2446,330999614,PHI SIGMA RHO NATIONAL SORORITY,,213P HAMMOND BLDG,UNIVERSITY PK,PA,16802-1401,5641,7,9,1000,201003,2,0,0,5,1,201812.0,0,0,2,0,12,0.0,0.0,0.0,B83,LAMBDA CHAPTER,40.994548,-77.553314
2447,251779864,PI KAPPA ALPHA FRATERNITY,% CHAPTER TREASURER,1 MORROW WAY,SLIPPERY ROCK,PA,16057-1314,355,7,9,1000,194103,2,0,0,5,1,201706.0,0,0,2,0,6,0.0,0.0,0.0,B83,KAPPA SIGMA CHAPTER,40.993262,-80.056084
2448,471481881,WVU ALUMNI BAND INC,% PATTY SLAGEL,745 BROADWAY ST,E MCKEESPORT,PA,15035-1137,0,7,3,1000,201611,2,0,0,1,1,201906.0,0,0,2,0,6,0.0,0.0,0.0,B84,,40.38713,-79.806649
2449,236433215,AMERICAN ASSOCIATION OF UNIVERSITY WOMEN LEBANON VALLEY BRANCH,,161 JUNIPER ST,PALMYRA,PA,17078-1009,0,4,3,3000,201808,2,0,161180059,5,1,201906.0,0,0,2,0,6,0.0,0.0,0.0,B99,,40.315119,-76.602972
2450,232602328,PENNSYLVANIA EPSILON ALUMNI INC,% HARRY W WIGGINS,332 HEADHOUSE CT,CHESTERBROOK,PA,19087-1215,0,7,3,1000,201203,2,0,34000000,1,1,201808.0,0,0,2,0,8,0.0,0.0,0.0,B83,,40.072866,-75.446401
2451,251190403,VITRUVIOUS ALUMNI ASSOCIATION INC,% D E KEISER,320 S FRASER ST,STATE COLLEGE,PA,16801-4830,0,7,3,1000,201706,2,0,36399000,1,1,201808.0,0,0,2,0,8,0.0,0.0,0.0,B83,,40.790997,-77.859911
2452,452512005,PITTSBURGH AREA ALUMNI ASSOCIATION OF PHI MU ALPHA,% PHI MU ALPHA SINFONIA FRATERNITY,764 MAYVILLE AVE,PITTSBURGH,PA,15226-1328,0,7,3,1000,201902,2,0,0,1,1,201806.0,0,0,2,0,6,0.0,0.0,0.0,B83,,40.401496,-80.01071
2453,262207823,LANSDALE MARDI GRAS PARADE INC,% LEIGH A TURSI,3337 E ORVILLA RD,HATFIELD,PA,19440-2053,0,2,3,1000,201005,2,0,0,1,1,201812.0,0,0,2,0,12,0.0,0.0,0.0,B90,,40.286498,-75.270016
2454,522385147,UPPER MORELAND EDUCATIONAL SUPPORT PERSONNEL ASSOCIATION PSEA-NEA,% LINDA GRANT,617 PRESTON LN,HATBORO,PA,19040-2320,0,5,3,1000,200610,2,0,0,5,1,201808.0,0,0,2,0,8,0.0,0.0,0.0,B99,,40.17698,-75.088719
2455,272599982,THETA CHAPTER HOUSE CORPORATION,% GEORGE C DRAWBAUGH,34 WEST MIDDLE STREET,GETTYSBURG,PA,17325-2107,0,7,3,1000,201601,2,0,0,1,1,201812.0,0,0,2,0,12,0.0,0.0,0.0,B83,,39.829666,-77.231651
2456,200352580,PA BETA BETA ALUMNI & VOLUNTEER CORP,% BRIAN JOHNSON TREASURER,200 N 34TH ST,PHILADELPHIA,PA,19104-2425,0,7,3,1000,200904,2,0,0,1,1,201810.0,0,0,2,0,10,0.0,0.0,0.0,B84,SIGMA PHI EPSILON,39.958767,-75.190851
2457,203225384,UVA ALUMNI CLUB OF DELAWARE INC,% ANDREW J STAUTBERG,117 WEDGEWOOD DR,CHADDS FORD,PA,19317-9324,0,7,3,1000,200712,2,0,0,1,1,201806.0,0,0,2,0,6,0.0,0.0,0.0,B84,,39.845585,-75.633383
2458,232629812,NORTHEASTERN PA SOCIETY OF ULTRASOUND,,PO BOX 67,DUNMORE,PA,18512-0067,0,4,3,1000,201503,2,0,205000000,1,1,201812.0,0,0,2,0,12,0.0,0.0,0.0,B03,NEPASU,41.419803,-75.632411
2459,320049456,ALPHA TAU OMEGA-ALPHA PI CHAPTER HOUSE CORPORATION,% JUDGE MARK MASCARA,127 EAST CHESTNUT STREET,WASHINGTON,PA,15301-0000,0,7,3,1000,200305,2,0,0,1,1,201804.0,0,0,2,0,4,0.0,0.0,0.0,B83,ALPHA PI CHAPTER HOUSE CORPORATION,40.172949,-80.242911
2460,232646541,SIGMA DELTA TAU SOCIETY,% AMANDA BOCLAIR,300 W SPRINGETTSBURY AVE,YORK,PA,17403-3514,1026,7,9,1000,194804,2,0,349059161,5,1,201806.0,0,0,2,0,6,0.0,0.0,0.0,B83,GAMMA PHI CHAPTER,39.948971,-76.728766
2461,200335966,ZETA IOTA HOUSE BOARD OF KAPPA KAPPA GAMMA FRATERNITY,% PAMELA DOUGHERTY,857 MONTEITH DR,WAYNE,PA,19087-1919,0,7,3,1000,200902,2,0,0,1,1,201906.0,0,0,2,0,6,0.0,0.0,0.0,B83,,40.068339,-75.418265
2462,251354268,INDIANA COUNTY BRANCH OF THE AMERICAN ASSOCIATION OF UNIVERSITY,% AAUW-IC BRANCH TREASURER,1107 RAY RD,PENN RUN,PA,15765-7535,0,4,3,3000,201804,2,0,59161180,5,1,201906.0,0,0,2,0,6,0.0,0.0,0.0,B82,,40.590648,-79.031655
2463,824946243,SIGMA ALPHA OMEGA CHRISTIAN SORORITY INC,,201 MARIE RD,WEST CHESTER,PA,19380-6702,5652,7,9,1000,201011,2,0,0,5,1,201812.0,0,0,2,0,12,0.0,0.0,0.0,B83,SIGMA ALPHA OMEGA BETA ETA CHAPTER,39.969794,-75.530901
2464,232631070,ALPHA CHI CHAPTER OF DELTA PHI EPSILON SORORITY,% ALPHA CHI,251 S CAMAC ST,PHILADELPHIA,PA,19107-5609,0,7,3,1000,201803,2,0,36205319,5,1,201806.0,0,0,2,0,6,0.0,0.0,0.0,B83,,39.947083,-75.161638
2465,465243463,GAMMA PI CHAPTER OF THE DELTA PHI EPSILON SORORITY,% GAMMA PI,251 S CAMAC ST,PHILADELPHIA,PA,19107-5609,0,7,3,1000,201711,2,0,0,5,1,201806.0,0,0,2,0,6,0.0,0.0,0.0,B83,,39.947083,-75.161638
2466,311744699,CLARION COUNTY MEDICAL SOCIETY,% THOMAS FREENOCK,24 DOCTORS LN STE 104,CLARION,PA,16214-8568,0,6,3,2000,201201,2,0,0,1,1,201812.0,0,0,2,0,12,0.0,0.0,0.0,B03,,41.19039,-79.398072
2467,461733114,WEST MIFFLIN TITANS BASEBALL BOOSTERS INC,% DAVID WAHL,91 COMMONWEALTH AVE,WEST MIFFLIN,PA,15122-2310,0,3,3,2000,201907,1,4,0,5,1,201712.0,0,0,0,1,6,0.0,0.0,0.0,B94,WEST MIFFLIN TITANS BASEBALL BOOSTE,40.382895,-79.878323
2468,113820746,TABERNACLE BAPTIST CHURCH,,PO BOX 50,BEAVER FALLS,PA,15010-0050,0,3,3,7000,201502,1,10,0,1,1,201812.0,0,0,6,0,12,0.0,0.0,0.0,B99,,40.75201,-80.31923
2469,451599553,CAVAEDIUM INC,% JAMES FULLERTON,23 NORTH 6 STREET SUITE 2,EMMAUS,PA,18049-2411,0,3,3,1000,201402,1,11,0,1,1,201812.0,0,0,2,0,12,0.0,0.0,0.0,B25,,40.533812,-75.496507
2470,010715961,GREATER PHILADELPHIA CANTONESE ACADEMY,% TERESA WONG,PO BOX 194,BRYN MAWR,PA,19010-0194,0,3,3,2000,200404,1,11,0,1,1,201906.0,0,0,2,0,6,0.0,0.0,0.0,B28,,40.023624,-75.329727
2471,463585458,STEM ACADEMY INC,% DAVID HOLZWORTH,12038 ALBERTA DR,PHILADELPHIA,PA,19154-2701,0,3,3,1200,201405,1,11,0,1,1,201812.0,0,0,2,0,12,0.0,0.0,0.0,B99,,40.087072,-74.976368
2472,273781773,SEMINARIO TEOLOGICO ARBOL DE VIDA,% VICTOR M VIDAL,7048 CASTOR AVE,PHILADELPHIA,PA,19149-1713,0,3,3,2000,201406,1,11,0,1,1,201812.0,0,0,2,0,12,0.0,0.0,0.0,B99,,40.047423,-75.069781
2473,471097616,INSTITUTE FOR KOREAN STUDIES INC,% SUNG WON PAEK,424 FAWN HILL LN,PENN VALLEY,PA,19072-1109,0,3,3,1200,201210,1,11,0,1,1,201812.0,0,0,2,0,12,0.0,0.0,0.0,B20,,40.03303,-75.254781
2474,463139171,ASSISTIVE ARTS AND TECHNOLOGY CENTER AATTC INC,% DR JOSEPH MCGARVEY,1293 NAAMANS CREEK RD,GARNET VALLEY,PA,19060-1804,0,3,3,2000,201407,1,11,0,1,1,201712.0,0,0,2,0,12,0.0,0.0,0.0,B99,MICHELLE MCGARVEY MBR,39.841247,-75.50496
2475,010783070,POCONO MOUNTAIN MATHEMATICS SCIENCE AND TECHNOLOGY CHARTER SCHOOL INC,% JON TABATABAIE,629 EAST DRINKER STREET,DUNMORE,PA,18512-2549,0,3,3,2000,200509,1,11,0,1,1,201806.0,0,0,2,0,6,0.0,0.0,0.0,B29,,41.419529,-75.620743
2476,383787587,PITTSBURGH SAKURA PROJECT,% AKEMI YAMAKITA,2032 MURRAY AVE,PITTSBURGH,PA,15217-2104,0,3,3,1000,200906,1,11,0,1,1,201812.0,0,0,2,0,12,0.0,0.0,0.0,B90,,40.434425,-79.922932
2477,020781503,AUTISTIC ENDEAVORS LEARNING CENTER,% DAVID G BUTKIEWICZ,4244 BARNETT ST,PHILADELPHIA,PA,19135-3108,0,3,3,2000,200802,1,11,0,1,1,201812.0,0,0,2,0,12,0.0,0.0,0.0,B28,,40.025859,-75.056707
2478,812876854,GREEN EARLY LEARNING ACADEMY,% KIM PHARR,430 S 52ND ST,PHILADELPHIA,PA,19143-1533,0,3,3,2000,201706,1,11,0,1,1,201706.0,0,0,2,0,6,0.0,0.0,0.0,B21,,39.952603,-75.226477
2479,200577487,FWC INC,% FREDERICK W CLAYTON,6100 CITY AVE,PHILADELPHIA,PA,19131-1239,0,3,3,2000,201412,1,11,0,1,1,201312.0,0,0,0,0,12,0.0,0.0,0.0,B20,,39.990546,-75.249213
2480,454329987,TRANSFORM U INSTITUTE,% KURT HEISEY,146 MAPLE ST,WESTFIELD,PA,16950-1617,0,3,3,2000,201406,1,11,0,1,1,201412.0,0,0,0,0,12,0.0,0.0,0.0,B42,,41.918852,-77.537504
2481,611717469,INSTITUTE FOR LEARNING IN RETIREMENT INC,% RUTH HOFFMAN,165 ELM ST,SLIPPERY ROCK,PA,16057-1522,0,3,3,2000,201412,1,11,0,1,1,201906.0,0,0,2,0,6,0.0,0.0,0.0,B40,ILR,41.062587,-80.05655
2482,473504263,ALLEARN ACADEMY INC,,PO BOX 213,PROSPECT PARK,PA,19076-0213,0,3,3,1000,201602,1,11,0,1,1,201812.0,0,0,2,0,12,0.0,0.0,0.0,B24,,39.885984,-75.307231
2483,825458135,KRAYBILL MENNONITE SCHOOL CORPORATION,,598 KRAYBILL CHURCH RD,MOUNT JOY,PA,17552-9000,0,3,3,1000,201905,1,11,0,1,1,201806.0,0,0,1,0,12,0.0,0.0,0.0,B20,,40.095566,-76.541506
2484,823634213,CITY OF BRIDGES,,716 E END AVE,PITTSBURGH,PA,15221-3426,0,3,3,2000,201803,1,11,0,1,1,201806.0,0,0,2,0,6,0.0,0.0,0.0,B25,,40.437999,-79.895855
2485,232996964,WHITEMARSH INSTITUTE,,5200 BUTLER PIKE,PLYMOUTH MTNG,PA,19462-1203,0,3,3,1000,199907,1,11,0,1,1,201812.0,0,0,2,0,12,0.0,0.0,0.0,B30,,40.119699,-75.262392
2486,465226427,ENABLING MINDS,% TARIK KHAN,12 KINGS OAK LN,PHILADELPHIA,PA,19115-4009,0,3,3,2000,201409,1,11,0,1,1,201812.0,0,0,2,0,12,0.0,0.0,0.0,B28,,40.09483,-75.064022
2487,203732384,STERN ACADEMY INC,% CHABAD OF FT WASHINGTON,1311 FORT WASHINGTON AVE,FT WASHINGTON,PA,19034-1709,0,3,3,2000,200612,1,11,0,1,1,201712.0,0,0,2,0,12,0.0,0.0,0.0,B21,,40.154027,-75.194974
2488,273046182,PENNSYLVANIA ACADEMY OF LEARNING,% THOMAS MC CAREY,120 GREEN ST APT 2N,DOYLESTOWN,PA,18901-4917,0,3,3,2000,201011,1,11,0,1,1,201806.0,0,0,2,0,6,0.0,0.0,0.0,B29,,40.306955,-75.127149
2489,473250890,VICTORY BAPTIST ACADEMY INC,% ROBERT RINES,56 ABBY RD,SELINSGROVE,PA,17870-7200,0,3,3,2000,201505,1,11,0,1,1,201905.0,0,0,2,0,5,0.0,0.0,0.0,B20,,40.975459,-76.591381
2490,811127334,NATURE SCHOOL OF PHILADELPHIA,% KENNETH R TRAUTWEIN,1061 WAGON RD,BLUE BELL,PA,19422-1542,0,3,3,1000,201609,1,11,0,1,1,201712.0,0,0,2,0,12,0.0,0.0,0.0,B20,,40.162254,-75.280038
2491,452590564,SONRISE ACADEMY,% ASHLEY DURNIAK,129 A VENICE DRIVE,HERSHEY,PA,17033-9707,0,3,3,1000,201110,1,11,0,1,1,201806.0,0,0,2,0,6,0.0,0.0,0.0,B21,,40.29849,-76.679555
2492,264794431,JOHN NEBA INTERNATIONAL MINISTRIES,% MARTHA NEBA-MBANDI,215 ANTHON DR,PITTSBURGH,PA,15235-3909,0,3,3,1270,201008,1,11,0,1,1,201812.0,0,0,2,0,12,0.0,0.0,0.0,B24,,40.466285,-79.801072
2493,465290854,THRIVE INTERNATIONAL PROGRAMS INC,,420 ELMIRA ST,WILLIAMSPORT,PA,17701-4978,0,3,3,2000,201503,1,11,0,1,1,201806.0,0,0,2,0,6,0.0,0.0,0.0,B28,,41.240783,-77.008502
2494,320381893,GREAT EXPECTATIONS ACADEMY,% PATRICIA WHITLOCK-FRIDAY,300 EAST LANCASTER AVE,WYNNEWOOD,PA,19096-2139,0,3,3,2000,201506,1,11,0,1,1,201906.0,0,0,2,0,6,0.0,0.0,0.0,B25,,40.00428,-75.283785
2495,471232336,ARTS TO THE CORE SCHOOLS INC,,160 COTSWOLD CT,LANCASTER,PA,17601-5082,0,3,3,2000,201501,1,11,0,1,1,201612.0,0,0,2,0,12,0.0,0.0,0.0,B20,,40.071894,-76.28037
2496,473486252,MANY RIVERS LEARNING CENTER,,331 WOODS EDGE DR,DOUGLASSVILLE,PA,19518-9268,0,3,3,2000,201507,1,11,0,1,1,201712.0,0,0,2,0,12,0.0,0.0,0.0,B99,,40.30452,-75.719934
2497,463257525,PITTSBURGH LITHUANIAN SCHOOL,% ROBERT MEDONIS JR,728 SHADY LN,PITTSBURGH,PA,15228-2451,0,3,3,2000,201707,1,11,0,1,1,201806.0,0,0,2,0,6,0.0,0.0,0.0,B20,,40.373333,-80.029294
2498,821904476,KELLY SCHOOL,% THE KELLY SCHOOL,288 OAK DR,ELIZABETHTOWN,PA,17022-9734,0,3,3,2000,201907,1,11,0,1,1,201806.0,0,0,1,0,6,0.0,0.0,0.0,B20,,40.107665,-76.642685
2499,800457754,LITTLE MOZARTS PERFORMING ARTS PRIMARY SCHOOL INC,% SUMMER REED,229 BUNKER HILL RD,NEW SALEM,PA,15468-1239,0,3,3,1200,201301,1,11,0,1,1,201812.0,0,0,2,0,12,0.0,0.0,0.0,B21,,39.962588,-79.851604
2500,465230788,LIGHT ON A LAMP STAND INC,% URFA AAMIR,22 DOE LN,MALVERN,PA,19355-1616,0,3,3,2000,201407,1,11,0,1,1,201812.0,0,0,2,0,12,0.0,0.0,0.0,B99,,40.049427,-75.541871
2501,454042103,ST NIKOLAI ORTHODOX CHRISTIAN SCHOOL,,PO BOX 95,SOUTH CANAAN,PA,18459-0095,0,3,3,1000,201206,1,11,0,1,1,201706.0,0,0,2,0,6,0.0,0.0,0.0,B24,,41.504102,-75.428839
2502,251503366,CENTRAL PENNSYLVANIA NIHONGO GAKKO,% MURATA ELECTRONICS NORTH AMERICA,1900 UNIVERSITY DR,STATE COLLEGE,PA,16801-6258,0,3,3,1200,201903,1,11,46030000,1,1,201903.0,0,0,2,0,3,0.0,0.0,0.0,B60,,40.784172,-77.836231
2503,460871316,COLLEGIUM AUGUSTINIANUM,% HILEMAN AND ASSOCIATES PC,1910 COCHRAN RD STE 990,PITTSBURGH,PA,15220-1222,0,3,3,2000,201504,1,11,0,1,1,201812.0,0,0,2,0,12,0.0,0.0,0.0,B50,,40.393109,-80.06638
